ImageID,class_0,class_1,class_2,class_3,class_4,class_5,class_6,class_7,class_8,class_9,class_10,class_11
11217972445106776159,112779,0,0,0,174,0,0,0,13694,357000,0,437953
10350784365160863566,118247,9464,0,0,0,0,0,0,47595,261256,485038,0
870913745001588422,4580,1565,0,0,0,0,0,671,0,712063,202721,0
10831511439934288249,907114,14486,0,0,0,0,0,0,0,0,0,0
9364532600434358546,152867,773,112,6526,0,0,0,1103,197372,385606,177241,0
7727040543679271120,896478,25122,0,0,0,0,0,0,0,0,0,0
11308287576737463137,8312,17805,2287,0,0,0,0,0,0,280275,612921,0
11454186441060468207,112135,6112,0,11776,0,0,0,14842,1252,194282,581201,0
16794773707260414292,20072,2373,0,0,0,0,0,0,0,459389,439766,0
17066363331500623274,58263,10715,0,0,0,0,0,2206,0,8247,842169,0
6466690377970926315,599719,1790,0,0,0,0,0,18932,119238,97195,84726,0
6716096723270982629,247223,0,0,518,0,0,0,6315,0,408697,258847,0
4817005062883058279,55285,322,0,1780,0,0,0,8982,6791,377048,72310,399082
3115131244831757541,11646,1462,0,0,0,0,0,9606,0,504856,394030,0
15467357398555530809,175639,94,135,7857,0,0,0,4232,22605,545980,165058,0
6411901496635495569,104046,13001,0,0,1353,0,0,0,135676,255317,357280,54927
16176784046997266555,10070,11337,36,0,0,0,0,3126,0,607894,289137,0
14965513954805179901,91048,439,187,0,0,0,0,1195,241261,428874,158596,0
5822616129601762163,211637,4911,1910,0,0,0,0,0,0,357869,345273,0
8189261591248036731,65834,6757,0,136922,0,0,0,7870,0,79051,625166,0
16492381187291947267,186389,493,0,7391,0,0,0,1397,79485,419373,227072,0
17097528251260136586,405098,2535,655,1173,0,0,0,24771,152802,285020,49546,0
6061899783567667272,89457,9540,0,0,0,0,0,4229,361,90719,727294,0
6709154101777055025,864709,653,136,0,0,0,0,0,29986,26116,0,0
288398525940784654,132479,6862,2206,0,0,0,0,3262,0,75449,701342,0
16926580501549494844,175939,0,0,2078,0,0,0,5208,5570,468375,264430,0
16628440138791397537,206589,649,820,0,0,0,0,13671,7728,378818,313325,0
8623781616530491365,4548,6322,2774,0,0,0,0,0,0,0,907956,0
11201709417105563149,52031,1526,0,0,0,0,0,20492,0,403668,443883,0
12027252483198461849,8065,4389,1611,0,0,0,0,0,0,509639,397896,0
15416198513729662854,125579,2577,3398,28561,0,0,0,8343,0,296590,456552,0
14384856085517070358,5990,905,286,0,0,0,0,0,0,596381,318038,0
5115905372582335150,28555,559,0,0,0,0,0,19756,3044,714568,155118,0
686391848143935111,59972,1544,0,11117,0,0,0,8203,129569,246497,464698,0
17271974251922458516,420001,3036,2715,0,2525,0,0,9196,110391,37547,336189,0
1023327535070136989,7253,860,0,0,0,0,0,0,421578,183855,308054,0
17219972001266495181,918800,0,0,0,2800,0,0,0,0,0,0,0
3897869488977057808,68136,575,0,0,0,0,0,8691,12750,676188,155260,0
14078915225533081525,81049,971,493,0,0,0,0,4072,9200,241025,147905,436885
7471493474526371100,220600,10807,384,9118,0,0,0,8142,10443,284333,377773,0
14188096594654630302,79867,5911,0,0,0,0,0,2056,0,41915,791851,0
16771260595611287766,109678,5631,0,0,0,0,0,5473,4832,234954,561032,0
16994165417686237230,270026,0,0,0,0,0,4097,0,72477,440052,0,134948
15551328389257912901,33716,922,331,0,0,0,0,0,128940,339010,418681,0
14517464333634309792,108842,3705,0,8719,0,0,0,8742,131994,268542,391056,0
8786105325016016427,203242,899,392,12113,0,0,0,12004,0,228875,464075,0
11513682788202468004,78749,1151,533,0,0,0,0,6349,9715,278596,129088,417419
9715584069494886965,149732,1043,151,0,0,0,0,2680,99736,441801,226457,0
6254830911583912740,395565,2348,0,11917,0,0,0,26128,184858,127285,173499,0
11444412891074851175,135771,1623,0,1206,0,0,0,8678,1513,262001,97803,413005
5339354584486019302,69416,569,115,0,0,0,0,0,212986,531942,106572,0
1425309883016142702,9461,16411,7671,0,0,0,0,0,0,495426,392631,0
404577835804339156,90178,10201,1792,0,0,0,0,0,0,298126,521303,0
3798975556861652411,6642,3847,2158,0,0,0,0,0,0,522719,386234,0
15599980680115230176,199221,2759,1622,12422,0,0,0,10508,2793,170829,521446,0
9076997693203206345,20413,4706,1994,0,0,0,0,0,0,593645,300842,0
1209539747734707646,5298,4604,1739,0,0,0,0,0,0,573946,336013,0
5785611543837199028,920600,0,0,0,0,1000,0,0,0,0,0,0
3072494122866749604,211530,2611,745,0,0,0,0,0,7244,220077,479393,0
10675553883684536865,104062,12645,0,0,542,0,0,0,152501,248334,343228,60288
16801535918277698725,6571,1145,0,0,0,0,0,3029,0,675728,235127,0
6585236628833357468,2530,0,0,0,0,0,0,0,4356,743586,171128,0
10321617037000281835,365633,0,0,134,0,0,0,255,0,513600,41978,0
10002672813921613015,264192,523,0,13964,0,0,0,1006,74419,468486,99010,0
10255982769559582026,9807,4522,47,0,0,0,0,5243,0,599865,302116,0
12371542879062927738,11113,10157,3274,0,0,0,0,0,0,517517,379539,0
7361805462397093753,215717,0,0,7177,0,0,0,6635,0,421698,270373,0
12497820566211793159,185645,861,211,0,0,0,0,16962,0,371374,346547,0
17151460473633133843,12080,4596,2189,0,0,0,0,0,0,427872,474863,0
16721207596536859192,291293,7200,0,0,5076,0,0,193,0,616389,1449,0
6655831389321081269,339492,0,0,2154,0,0,0,303,0,515602,64049,0
16061828387037386927,228312,1493,593,3905,0,0,0,8100,12455,312717,354025,0
16078758721003112308,190133,2407,1201,0,0,0,0,6157,12926,185098,523678,0
14016659377439774721,18330,3864,0,0,0,0,0,0,0,593679,305727,0
10908519449825267514,20137,738,0,0,0,0,0,0,54498,424593,421634,0
773037666286638884,4608,2201,453,0,0,0,0,0,0,669097,245241,0
16592101051461346004,920874,0,0,0,0,726,0,0,0,0,0,0
4643381749236242814,127233,1442,109,300,0,0,0,6649,1974,269567,107079,407247
6606780436484746965,198124,2945,935,0,0,0,0,2033,8831,226477,482255,0
16515029693595504869,450739,3224,0,0,0,0,0,15373,241341,84408,126515,0
12445189520536098388,920743,0,0,0,0,857,0,0,0,0,0,0
367006227615889139,40778,3026,0,29074,370,0,0,0,0,110752,737600,0
5968317494951086504,34417,6212,2113,0,0,0,0,2077,0,447069,429712,0
12239118234690442217,212938,571,99,12658,0,0,0,12981,19053,492016,171284,0
9644644833151751896,223847,4001,0,0,0,0,0,3647,0,388285,301820,0
8898296354341732813,382447,0,0,0,0,0,0,335,0,492275,46543,0
5627131575159800772,95394,12196,0,0,623,0,0,0,131593,237603,402369,41822
7658298817471280031,165351,0,0,0,0,0,11125,39884,78534,617606,0,9100
15529269308811042713,908689,12911,0,0,0,0,0,0,0,0,0,0
4631497873507082562,2764,1023,57,0,0,0,0,1380,0,861951,54425,0
2679391325890811688,348526,0,0,1695,0,0,0,235,0,516173,54971,0
2310965222745007810,921490,0,0,0,110,0,0,0,0,0,0,0
7256423365997672092,6550,4955,2017,0,0,0,0,0,0,565700,342378,0
13155610386482068810,465133,3624,0,0,0,0,0,26322,143081,123731,159709,0
240773757587674529,29545,5488,1798,0,0,0,0,725,0,423328,460716,0
15148206418611626042,363569,0,0,1100,0,0,0,110,0,519506,37315,0
4581659020499065095,443072,3303,2812,0,2387,0,0,6665,109516,2553,351292,0
17504874758080650960,372782,1787,1800,0,0,0,0,0,5133,296246,243852,0
5579048467332401683,189453,1106,1374,5667,0,0,0,5664,2526,405408,310402,0
6680144225550318983,313579,2535,2677,0,0,0,0,1370,32458,293873,275108,0
9300789224516808098,8113,0,0,0,0,0,0,0,2267,874671,36549,0
14007640644408569407,1571,1136,280,0,0,0,0,2519,0,740913,175181,0
2766950578991773223,10695,14079,3759,0,0,0,0,0,0,487310,405757,0
8476024608065052521,920939,0,0,0,661,0,0,0,0,0,0,0
3323291192355758555,162687,604,69,2871,0,0,0,2262,10830,577275,165002,0
7916873495750030283,406232,2782,0,0,0,0,0,36126,54522,251664,170274,0
5697382241313143128,293048,540,46,14229,0,0,0,1241,41476,454533,116487,0
16044528354313328080,277797,631,294,938,0,0,0,4234,0,446897,190809,0
14293635553820072978,117573,4076,0,0,0,0,0,8473,0,19998,771480,0
4288955810838243556,121917,1322,260,8528,0,0,0,15203,2925,525687,245758,0
14862632864033291595,14294,5823,2996,0,0,0,0,0,0,633193,265294,0
2036507249198833630,451524,1897,1739,0,0,0,0,0,19072,202737,244631,0
10519084482696130448,83143,0,0,0,996,0,0,31198,11774,308197,47075,439217
17618373034858309094,105418,547,162,0,0,0,0,1517,226440,427475,160041,0
1106589424885202630,918986,2016,598,0,0,0,0,0,0,0,0,0
4913698148193857427,78188,775,0,131,0,0,0,6849,773,334577,99425,400882
2843587668424218867,5481,4450,2105,0,0,0,0,0,0,588450,321114,0
2229183722422786714,56170,310,0,13767,0,0,0,8630,6235,380909,52476,403103
2457016693701574520,161402,1138,0,0,0,0,0,0,16455,287547,35347,419711
9196728957872485899,201083,1821,0,0,0,0,0,0,15056,240972,45981,416687
6476247376985100987,5256,9973,4876,0,0,0,0,0,0,541038,360457,0
14170893943509105009,173247,1190,0,0,0,0,0,0,13457,279598,34512,419596
13612651455884561119,204025,2075,0,0,0,0,0,0,15072,236216,47661,416551
7920215758539242081,282616,166,323,0,0,0,0,9502,0,438737,190256,0
7120019856664490846,431367,865,0,0,0,0,0,605,51233,108683,0,328847
18005127221031086846,183461,118,76,0,0,0,0,41,15783,243416,31911,446794
13811675474225306280,20703,856,0,0,0,0,0,15247,13301,562745,308748,0
13209866054188241332,28339,632,0,0,0,0,0,18767,2533,702468,168861,0
11292130021298430533,129721,1936,0,0,0,0,0,7461,0,194593,587889,0
14936954362731732171,176351,225,118,12449,0,0,0,3380,9066,519458,200553,0
3370149683523492009,13760,2733,0,0,0,0,0,0,0,0,905107,0
6900169683567711337,48117,2880,0,0,0,0,0,1357,0,0,869246,0
468667703442535396,147706,3162,573,0,0,0,0,10621,11934,63798,683806,0
886866568339155831,426541,0,0,808,0,0,0,0,9855,445260,39136,0
8733602798063566484,36529,1486,0,11609,192,0,0,20117,0,392962,458705,0
16031963964259191392,597579,493,537,0,0,0,0,2689,132476,44355,0,143471
4666184349776131081,207183,7852,319,0,0,0,0,4839,4231,282378,414798,0
9224462921060294257,78398,760,0,141,0,0,0,6663,1123,331438,101422,401655
5531373022943476926,196130,3805,1473,0,0,0,0,3456,1073,238682,476981,0
7052882684292661822,321799,0,0,4086,0,0,0,681,0,493057,101977,0
12797302122784285788,167588,1258,0,0,0,0,0,0,13362,283875,36850,418667
4105207542844419259,105239,6057,0,0,0,0,0,5796,4911,226293,573304,0
17462697021639515053,33723,1585,0,16920,171,0,0,15870,9689,394138,449504,0
10242665334804155502,12186,12646,3633,0,0,0,0,0,0,364978,528157,0
1830687936889241790,398080,2321,0,0,0,0,0,7625,2012,168767,342795,0
15948241923873741882,5168,881,239,0,0,0,0,0,0,597227,318085,0
10768442511370207328,7786,947,0,0,0,0,0,3050,0,727381,182436,0
14539088499793528572,469510,4004,229,10950,0,0,0,18568,16863,73656,327820,0
15597532409425089518,407669,0,0,0,0,0,0,0,0,468265,45666,0
3010018501445864454,9772,2475,0,13019,0,0,0,0,0,0,896334,0
13883310992637286090,241326,3079,0,0,0,0,0,13615,7131,90060,566389,0
15143026905417778275,150610,533,0,5803,0,0,0,1963,185471,481643,95577,0
14469850917467116489,183245,1186,179,18794,0,0,0,978,69999,395875,251344,0
18040892363675719739,10049,0,0,0,0,0,0,0,23530,647178,240843,0
15849769058523628891,278372,183,0,9136,0,0,0,1936,19048,526169,86756,0
2769780956805169234,175807,1695,0,0,0,0,0,38554,0,15366,690178,0
13165067728704770948,6492,0,0,0,0,0,0,0,0,871091,44017,0
11299420401615824467,60725,1377,0,9932,0,0,0,8221,133780,246356,461209,0
8210671805824505652,449077,796,0,0,0,0,0,244,50492,85185,0,335806
705344221548922125,121460,2486,3751,4320,0,0,0,9293,0,256692,523598,0
2943613752730510285,151196,0,0,7702,0,0,0,0,72330,690372,0,0
15050789177662334843,42835,8135,0,146274,0,0,0,3203,0,205023,516130,0
17824238131192524551,422577,1961,447,0,0,0,0,2508,98892,32344,0,362871
15363661417119888122,70969,2578,0,0,0,0,0,2872,0,61105,784076,0
14479062640334769331,190304,1223,1749,6838,0,0,0,7796,1063,402100,310527,0
1506918803007269561,2926,737,326,0,0,0,0,0,0,640828,276783,0
16285866167259657680,114573,21907,0,0,8114,0,0,0,104504,276681,345274,50547
17988000691974087390,917151,2759,1690,0,0,0,0,0,0,0,0,0
4113237541748422691,33919,7355,0,0,0,0,0,1760,0,1246,877320,0
5312239213277205442,100917,562,42,7446,0,0,0,0,144301,622672,45660,0
11217999735987482124,88846,498,92,6312,0,0,0,888,176910,602674,45380,0
4929903361970610464,118266,8155,0,0,0,0,0,0,50028,279202,465949,0
11243414044198951405,108660,21797,0,0,701,0,0,0,100365,272559,371410,46108
16099776478756056735,543149,949,0,0,0,0,0,14136,72932,120685,169749,0
4112691716919482704,405705,0,0,0,0,0,0,0,6011,467720,42164,0
18332916231833259006,129858,1119,0,357,0,0,0,8108,616,267354,99436,414752
16407191163245327718,171871,1128,0,12958,0,0,0,11588,160658,252328,311069,0
14275148803028559914,221038,0,0,890,0,0,0,6982,6963,464170,221557,0
14024796732354829704,105210,3498,0,0,0,0,0,9951,0,95622,707319,0
7272594837237151738,241051,3978,1293,233,0,0,0,2689,27477,269779,375100,0
14537823230235536782,2907,0,0,0,0,0,0,0,0,854237,64456,0
3390813726863184411,174254,751,0,6824,0,0,0,0,131622,394368,213781,0
17003786933452212910,220992,1675,484,3810,0,0,0,10087,25407,308905,350240,0
219208226947410435,610358,6840,0,0,0,0,0,21488,241055,41019,840,0
5154837042700215154,3554,2304,446,0,0,0,0,0,0,645050,270246,0
17245773686155480189,240390,0,0,10775,0,0,0,6652,0,410002,253781,0
2989656811285712418,51636,728,0,0,0,0,0,0,411290,232233,225713,0
13201914188635956939,482536,2233,0,0,0,0,0,19582,468,30747,386034,0
62315487069870637,162641,227,109,0,0,0,0,9859,10536,245518,40736,451974
15233617869370138178,55321,333,0,2732,0,0,0,8719,6637,382181,64488,401189
1184409064161825245,803029,22426,0,0,0,0,0,7994,72528,14048,1575,0
14214030621822687863,38253,209,0,0,0,0,0,0,85762,697251,100125,0
8170422642826468529,35305,914,0,0,0,0,0,0,16444,659647,209290,0
13553339303743950441,214794,685,974,8006,0,0,0,9063,11233,211670,465175,0
8265835489385247460,127683,652,152,0,0,0,0,6062,7364,590781,188906,0
16774144445586096897,281506,3908,1759,8095,0,0,0,13889,0,117436,495007,0
256915543720001161,98313,10477,0,0,0,0,0,0,42702,296083,474025,0
6381888236969970353,300467,10955,0,0,4492,0,0,420,0,602220,3046,0
11698561108703796820,191792,826,1166,3152,0,0,0,6156,3438,399570,315500,0
16159266503413934208,13358,2419,0,15607,324,0,0,3511,0,325679,560702,0
17354858289495470349,9863,10681,4233,0,0,0,0,0,0,325035,571788,0
9749394677207472296,366369,0,0,1088,0,0,0,207,0,514676,39260,0
667021095985659649,140632,429,0,6042,0,0,0,1276,179722,533217,60282,0
2487735690591812407,219627,3182,0,0,0,0,0,11836,3349,63294,620312,0
6505731143943123404,36506,1828,0,13370,179,0,0,19537,0,414307,435873,0
15392791817412355717,13499,1534,0,0,0,0,0,391,0,602872,303304,0
10536134137053835517,912443,9157,0,0,0,0,0,0,0,0,0,0
17120511908767696487,107100,13721,0,0,413,0,0,0,126172,272735,341284,60175
8178320837272709527,231758,3006,507,0,0,0,0,1163,0,256229,428937,0
694789543364614417,434171,2509,0,0,0,0,0,762,57392,97134,0,329632
15638321715704426221,7000,1192,0,0,0,0,0,650,0,749743,163015,0
2506383480557688499,196485,757,592,2936,0,0,0,7074,2921,387452,323383,0
15294538175453107318,186152,5018,0,0,0,0,0,9847,0,372079,348504,0
16721582987727532831,591434,263,403,0,0,0,0,3764,136092,41448,688,147508
17044289989856799009,287112,5510,0,0,12580,0,0,3634,6603,558621,47540,0
2701004315370922774,184676,290,0,0,2563,0,0,241,2162,311224,14528,405916
609221492314629032,343663,0,0,1258,0,0,0,168,0,534735,41776,0
9080726280888296121,37786,10095,1603,0,0,0,0,0,0,353652,518464,0
825346763454219780,196000,3639,0,0,0,0,0,9491,0,36202,676268,0
3933978293487164728,71354,0,0,0,0,0,0,550,24888,679283,145525,0
2329183049467958152,442263,0,0,0,0,2874,0,0,0,6767,0,469696
804991942172533432,25469,556,0,0,0,0,0,19498,2764,722734,150579,0
5439907590077053517,6756,3175,2208,0,0,0,0,0,0,546467,362994,0
7224530831972032793,19490,5285,0,0,0,0,0,360,0,551094,345371,0
6685201620487759955,920796,0,0,0,804,0,0,0,0,0,0,0
3794543568391124528,23155,1351,0,0,0,0,0,13657,13637,567893,301907,0
12331037746290168462,254286,7065,238,51677,0,0,0,11739,14035,218951,363609,0
9396300846728522177,56471,460,0,1891,0,0,0,10408,6793,361789,85598,398190
9001654398215915727,3344,0,0,0,0,0,0,0,0,836410,81846,0
5261385567604642759,120051,648,90,6213,0,0,0,1078,177103,560407,56010,0
3773295991320287504,173437,0,0,0,0,0,16929,0,103206,624156,0,3872
6186683772021701631,919275,0,0,0,1348,977,0,0,0,0,0,0
8488995294079842468,88540,348,146,0,0,0,0,1391,249039,415229,166907,0
13787795738125429420,205114,12974,0,0,0,0,0,0,4413,320475,378624,0
15816442144271757524,82489,3956,0,6838,0,0,0,9347,126490,263376,429104,0
11635629443426982286,202726,4717,948,0,0,0,0,5692,0,240343,467174,0
16946108665004921272,632105,23244,0,0,0,0,0,23323,239103,2244,1581,0
16912900175639018441,6300,4014,2217,0,0,0,0,0,0,584899,324170,0
9393386002875706029,193248,819,234,8641,0,0,0,13638,697,324380,379943,0
2291354825301642310,277542,0,0,22082,0,0,0,6271,0,409754,205951,0
18409785248149866899,77066,154,0,121,0,0,0,6995,693,331355,102764,402452
16334448228484806649,422151,0,0,0,0,0,9274,82092,43395,344247,0,20441
9429482219882891186,9665,15281,5855,0,0,0,0,0,0,498075,392724,0
4807777792439494368,12958,4439,2285,0,0,0,0,0,0,554365,347553,0
361009850506440089,61259,3820,0,0,0,0,0,3687,0,505262,347572,0
1423837940293007433,9553,10065,3452,0,0,0,0,0,0,472379,426151,0
17188623746839196193,664097,9049,0,0,0,0,56805,5896,114171,71582,0,0
8794508667264471469,74013,1594,1023,0,0,0,0,3647,9534,285293,127453,419043
15617895238726034340,143584,1633,0,1210,0,0,0,9507,1863,255720,97225,410858
8456494003577222325,127906,262,0,13979,0,0,0,532,127424,587290,64207,0
7682596807437363506,905165,3826,0,0,0,0,0,12609,0,0,0,0
1323450068796661634,74145,0,0,8013,0,0,0,1364,86505,751573,0,0
9251434329886023825,129068,1428,64,367,0,0,0,8806,1485,268992,100626,410764
14612705890207745237,6057,3392,1187,0,0,0,0,0,0,554157,356807,0
6666233922924855804,67030,5886,0,0,0,0,0,6328,0,114384,727972,0
9015890249972456042,227460,4060,0,0,0,0,0,2621,0,397436,290023,0
3789305745955266600,902231,1091,371,0,0,0,0,0,9886,8021,0,0
2751610968975659910,114295,475,120,0,0,0,0,1038,196117,428829,180726,0
10805202681994114703,61625,1393,0,13359,0,0,0,7900,131268,243935,462120,0
14195798012845331768,911374,10226,0,0,0,0,0,0,0,0,0,0
842114723261737387,221391,2509,599,0,0,0,0,14059,12685,132973,537384,0
9911585118205289541,7544,823,237,0,0,0,0,0,417378,191666,303952,0
5871897016276227742,322702,2310,2382,0,0,0,0,1377,29896,291487,271446,0
9247508413757729234,871931,7276,0,0,0,0,0,27882,6605,7895,11,0
10306511373893366731,21637,4100,1571,0,0,0,0,0,0,487865,406427,0
5699076172906321703,9578,0,0,0,0,0,0,3220,0,491192,417610,0
15804162225675384801,11155,10554,63,0,0,0,0,2852,0,601777,295199,0
11078500141033217018,111147,22113,0,0,429,0,0,0,116133,266238,352566,52974
611912665747204542,78132,3481,0,6086,0,0,0,9206,120344,257456,446895,0
12983189647799310531,103032,20542,0,0,1424,0,0,0,119360,256952,372477,47813
15458876101223422182,47970,0,0,0,0,0,0,26545,1240,609579,236266,0
424753787163772705,413784,1626,0,0,0,0,0,520,72704,95763,0,337203
9874620756202172207,817490,13483,0,0,0,0,0,6819,76918,6005,885,0
17676600416880246756,234098,4295,0,0,0,0,0,2342,0,394103,286762,0
2876235820232182790,12130,10879,5489,0,0,0,0,0,0,594328,298774,0
4958510500078331546,34025,1639,0,17160,169,0,0,14478,8088,384691,461350,0
14945575066112266321,121632,1820,0,0,0,0,0,13539,0,0,784609,0
13080120868267222938,441280,0,0,0,0,1974,0,0,0,9649,0,468697
14470013085430172903,81349,0,0,0,1131,0,0,35299,11302,309166,46017,437336
17830266055347647734,366085,0,0,0,0,0,12090,0,506452,36973,0,0
3281367624645276508,19275,1123,0,0,0,0,0,3966,0,639731,257505,0
10475727078906169513,39188,11481,0,70670,0,0,0,6565,0,173136,620560,0
3970059914302305899,244703,1887,889,0,0,0,0,7703,0,339022,327396,0
11678115472522884565,207501,4500,815,0,0,0,0,4849,0,256708,447227,0
8626919106335811260,23971,0,0,2512,0,0,0,0,1305,876114,17698,0
9204787878529628107,337983,0,0,2292,0,0,0,297,0,511758,69270,0
692731771145079725,183264,1145,0,14341,0,0,0,10948,167002,248072,296828,0
4446015701837666826,29852,898,181,0,0,0,0,0,105891,355656,429122,0
13257070966857182109,37043,1139,115,0,0,0,0,1627,73084,668121,140471,0
16918567785944776929,62000,0,0,0,0,0,0,866,27473,702431,128830,0
6112626601395371770,210556,738,164,417,0,0,0,2682,9078,505597,192368,0
10084799956394655609,20496,3153,0,0,0,0,0,758,0,593292,303901,0
6143492333315282877,107444,1254,269,7620,0,0,0,14728,1514,526377,262394,0
4567922168099504125,748417,23945,0,0,0,0,0,12777,112655,21465,2341,0
1580088864944383124,140802,0,0,0,0,0,0,0,18916,175525,586357,0
12609575921095989822,241617,1725,1487,0,0,0,0,3654,3297,203589,466231,0
970270411392862161,10578,3486,0,0,0,0,0,0,0,492343,415193,0
14136000840732541755,42910,0,0,0,0,0,0,13784,3540,446045,415321,0
7469474529495045061,8051,799,219,0,0,0,0,0,419361,190720,302450,0
11034645054276593416,812194,16635,0,0,0,0,0,7101,78535,6345,790,0
15943439350242826705,696058,0,0,0,0,0,10820,0,214722,0,0,0
5706426556863304555,29668,5886,1942,0,0,0,0,395,0,422513,461196,0
8143767864862167301,898387,405,0,0,0,11793,0,11015,0,0,0,0
5426385402093454993,162248,1364,0,12404,0,0,0,11020,167205,250243,317116,0
10336310008021883633,186217,759,150,358,0,0,0,4053,17913,520585,191565,0
7253502362668814879,6022,4325,2164,0,0,0,0,0,0,585613,323476,0
7985859643411065363,240586,128,315,0,0,0,0,12791,0,454271,213509,0
10482471169034963513,194970,4821,0,0,0,0,0,9162,2869,260682,449096,0
15915535943185623381,143129,452,125,4537,0,0,0,2195,19233,591962,159967,0
16117717981750949679,405693,3153,0,12182,0,0,0,30994,26710,255164,187704,0
18419583976057033136,143113,3980,0,0,0,0,0,15499,0,237421,521587,0
5437616916976059215,34958,5628,1909,0,0,0,0,599,0,360557,517949,0
7064975454876812311,479800,2559,0,0,0,0,0,30593,0,42529,366119,0
17996622379065122181,247842,655,445,0,0,0,0,4313,2416,199781,466148,0
15122967120777118148,6526,5990,2601,0,0,0,0,0,0,338014,568469,0
10756357836696331644,5635,3519,1608,0,0,0,0,0,0,523014,387824,0
6565464228970292871,918930,0,0,0,83,2587,0,0,0,0,0,0
4888954885337625780,152834,247,116,0,0,0,0,5252,10189,258329,42205,452428
11374398665886566317,40030,0,0,0,2083,0,0,0,0,879487,0,0
3123521601126667264,16596,10030,2111,0,0,0,0,0,0,330479,562384,0
11246374559655855196,303866,0,0,0,0,0,28194,0,101961,458264,0,29315
11492318584897802392,230471,1057,612,2769,0,0,0,8191,13026,316804,348670,0
6507047212201143684,317983,2304,2274,0,0,0,0,777,19834,310359,268069,0
1202109163688406819,140086,1006,104,0,0,0,0,2637,110837,442531,224399,0
1639081321752772370,100598,373,0,7613,0,0,0,1344,161952,619535,30185,0
7535909112528197741,191499,1856,192,0,0,0,0,4469,14452,337438,371694,0
5590411887390555641,12190,1207,0,0,0,0,0,265,0,499035,408903,0
7208335951016517235,362612,0,0,704,0,0,0,293,0,517512,40479,0
15725300737366598831,7915,10069,1972,0,0,0,0,0,0,528890,372754,0
16568081108131014074,100826,5585,1783,0,0,0,0,2732,0,116964,693710,0
11493434716163997996,5732,8628,3799,0,0,0,0,0,0,559383,344058,0
13280934050089943930,221240,4849,6268,11775,0,0,0,10795,0,170626,496047,0
8459071315082196712,908770,12830,0,0,0,0,0,0,0,0,0,0
17171386208591459805,184999,944,246,0,0,0,0,13653,0,379920,341838,0
6440289355233621649,253006,3214,0,0,0,0,0,15214,8617,107867,533682,0
13190210944673948199,204963,3577,4455,9873,0,0,0,11481,0,286833,400418,0
17337358527750075146,8837,4255,2132,0,0,0,0,0,0,585165,321211,0
7784648846559701848,36046,10866,0,35407,0,0,0,6694,0,160560,672027,0
3785149452428043014,396148,2724,0,13051,0,0,0,33204,65851,222207,188415,0
1514203568050808412,13212,13126,5293,0,0,0,0,0,0,580693,309276,0
13692767756218937462,77788,0,0,0,195,0,0,3381,1982,414989,14662,408603
14237037018328439074,216935,0,0,2069,0,0,0,7234,6986,466358,222018,0
2192087222175443480,192778,3691,820,0,0,0,0,4704,0,57758,661849,0
16074236703419635755,5235,4491,2180,0,0,0,0,2229,0,579335,328130,0
11562725430992816467,204846,485,288,2911,0,0,0,14315,0,474429,224326,0
10518649623377477005,199256,1495,96,9532,0,0,0,2754,35022,497744,175701,0
9016081210879471740,106229,20725,0,0,425,0,0,0,124802,262994,353559,52866
4690616107490263808,200966,4803,1052,0,0,0,0,3097,0,53492,658190,0
7466995998899606044,83300,435,83,0,0,0,0,1448,239825,434614,161895,0
16975359915160980526,192318,1123,718,12371,0,0,0,12042,9498,250265,443265,0
8927738229600327538,422252,2613,330,0,0,0,0,2063,97458,31399,0,365485
8820688856910199595,269567,6365,0,0,0,0,16568,0,615667,13433,0,0
14811333653133280821,834202,4225,0,0,0,0,0,22734,32564,27428,447,0
4578145752006919799,913840,0,0,0,0,7760,0,0,0,0,0,0
4833419456096407485,175718,117,189,13244,0,0,0,3604,25335,542360,161033,0
1640061290881455486,174531,2750,504,0,0,0,0,17099,6309,100344,620063,0
11100966859069444291,912449,8513,0,0,0,0,0,638,0,0,0,0
18210438813455148110,716287,40,0,0,0,0,44574,20436,39280,100983,0,0
363702325510837166,7819,5533,923,0,0,0,0,0,0,260199,647126,0
16186074485557840978,35591,1239,1040,0,0,0,0,0,0,678996,204734,0
7755741393383012221,308671,650,0,13669,0,0,0,1120,51223,445293,100974,0
4480692321883610477,98579,12815,0,0,1496,0,0,0,135061,244765,382412,46472
10662989970849518873,6610,525,2327,0,0,0,0,0,0,346246,565892,0
4375185657086891896,920590,0,0,0,1010,0,0,0,0,0,0,0
754656795991677790,21129,2000,0,0,0,0,0,0,0,507245,391226,0
13232656890039698872,902071,620,0,0,0,18909,0,0,0,0,0,0
1802113137691341726,181912,2554,2944,8678,0,0,0,11893,0,353796,359823,0
17571961338055904308,212033,7794,2013,0,0,0,0,451,1341,106072,591896,0
12573005374095742487,221101,10216,450,6580,0,0,0,8396,10760,295833,368264,0
4862749460869001676,25468,5179,2615,0,0,0,0,0,0,84890,803448,0
8487802504981033790,19249,594,0,0,0,0,0,0,23373,606711,271673,0
1388473780566419421,89099,3002,0,0,0,0,0,1443,0,0,828056,0
12620560318230596214,903590,3040,0,0,0,0,0,14970,0,0,0,0
10056460102671532115,23097,229,70,0,0,0,0,0,992,833996,63216,0
16348893486955838155,20087,4069,2016,0,0,0,0,0,0,599903,295525,0
10128616360973218654,165227,0,0,0,1347,0,0,752,15455,227328,60813,450678
